,Building- lat,longitude,hazards_present,wind_damage_rating,surge_damage_rating,rainwater_ingress_damage_rating,building_type,number_of_stories,understory_pct_of_building_footprint,year_built,roof_shape,mwfrs,foundation_type,wall_structure,wall_substrate,wall_cladding,roof_system,roof_substrate_type,roof_cover,status,Building-long,mindist
458,30.166677,-85.663954,Wind,2,0,,Single Family,1.0,,1953.0,"Flat,Gable","""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Masonry (unreinforced),Not Applicable,Vinyl Siding (unknown),"""Wood, unknown""",Plywood/OSB,Wood shingle,2,-85.663954,24.3382267578176
459,30.16670621,-85.66348225,Wind,2,0,,Single Family,1.0,0.0,1938.0,Gable,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Wood frame,"""Wood, sheathing (continuous)""",Wood Shake/Shingle,"""Wood, unknown""",,Asphalt shingles (3-tab),2,-85.66348225,24.31130612929665
460,30.16681897,-85.6684212,Wind,4,0,,Manufactured Home,1.0,0.0,1955.0,Gable,,"Piers <= 8 ft, unstrapped",Wood frame,None,Aluminum siding,"""Wood, unknown""",None,"""Metal, standing seam""",4,-85.6684212,24.630873174790867
461,30.16691288,-85.66397645,Wind,2,0,,Single Family,1.0,0.0,1930.0,Gable,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Wood frame,Insulated foam board,Unknown,"""Wood, unknown""",Unknown,Asphalt shingles (3-tab),2,-85.66397645,24.35959266749563
462,30.16698071,-85.66350337,Wind,2,0,,Single Family,1.0,0.0,1936.0,Gable,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Wood frame,Insulated foam board,Vinyl Siding (unknown),"""Wood, trusses""",,Asphalt shingles (3-tab),2,-85.66350337,24.33588676972613
463,30.167076,-85.668414,"Wind,Wind-borne debris",4,0,,Single Family,1.0,0.0,1967.0,,,,Wood frame,,Aluminum siding,"""Wood, unknown""",,"""Metal, standing seam""",4,-85.668414,24.65193493497052
464,30.167089,-85.677818,None,0,0,,Single Family,1.0,0.0,1956.0,Hip,,,,,Brick,"""Wood, trusses""",,Asphalt shingles (3-tab),0,-85.677818,25.25695887459421
465,30.16712188,-85.66349465,Wind,2,0,,Single Family,1.0,0.0,1936.0,Gable,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Wood frame,"""Wood, sheathing (continuous)""",Vinyl Siding (unknown),"""Wood, trusses""",Plywood/OSB,Asphalt shingles (3-tab),2,-85.66349465,24.34731606859546
466,30.16734826,-85.66833235,Wind,4,0,,Manufactured Home,1.0,,1967.0,Gable,,"Piers <= 8 ft, unstrapped",Wood frame,None,Aluminum siding,"""Wood, trusses""",,"""Metal, standing seam""",4,-85.66833235,24.669584653640268
467,30.167391,-85.668193,Wind,3,0,,Single Family,1.0,0.0,1955.0,Gable,,helical anchors spaced irregulary,Wood frame,Thin aluminum siding,Aluminum siding,"""Wood, trusses""",Unknown,"""Metal, standing seam""",3,-85.668193,24.664368125170892
468,30.16757175,-85.66348728,Wind,2,0,,Single Family,1.0,0.0,1940.0,Gable,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Wood frame,"""Wood, sheathing (continuous)""",Aluminum siding,"""Wood, trusses""",Dimensional lumber,Asphalt shingles (3-tab),2,-85.66348728,24.385037221799298
469,30.16767176,-85.66395298,Wind,2,0,,Single Family,1.0,0.0,1949.0,Gable,"""Roof Diaphragm, wood"",""Wall Diaphragm, concrete""",,,,,"""Wood, trusses""",,Asphalt shingles (3-tab),2,-85.66395298,24.42244886296476
470,30.168017,-85.663502,"Tree,Wind",3,0,,Single Family,1.0,0.0,1936.0,Gable,"""Roof Diaphragm, wood""",Unknown,Unknown,Unknown,Vinyl Siding (unknown),"""Wood, trusses""",Plywood/OSB,Asphalt shingles (3-tab),3,-85.663502,24.42377878134571
471,30.168218,-85.671497,Wind,2,0,,Retail,1.0,0.0,1966.0,Hip,,,Masonry (unknown),Not Applicable,Stucco,"""Wood, rafter""",,"Asphalt shingles (3-tab),""Metal, standing seam""",2,-85.671497,24.94294621342862
472,30.16846627,-85.67304332,"Rain,Wind",1,0,,Library,1.0,0.0,2009.0,Hip,,,Masonry (unknown),,Stucco,"""Steel, hot rolled"",""Steel, joists""",,"""Metal, corrugated""",1,-85.67304332,25.06223235633944
473,30.168683,-85.674077,"Rain,Wind",4,0,,Educational,1.5,0.0,1970.0,Flat,,,"""Steel, moment resisting frame""",,"Brick,Stucco","""Steel, joists""",,"""Metal, corrugated"",concrete topping",4,-85.674077,25.146371939387343
474,30.168728,-85.671496,Wind,4,0,,Professional,1.0,0.0,2009.0,Flat,,,Masonry (unreinforced),,Brick,"""Steel, joists""",,Built-up with Gravel,4,-85.671496,24.985409701028868
475,30.170052,-85.673793,"Rain,Wind",4,0,,Educational,2.0,0.0,0.0,Gable,,,"""Steel, braced frame""","""Wood, sheathing (continuous)""","Brick,Corrugated steel panels,Plywood Siding","""Steel, hot rolled""",,"""Metal, corrugated""",4,-85.673793,25.241934063675767
476,30.17012,-85.672852,"Rain,Wind",2,0,-1.0,Government,3.0,0.0,2009.0,Hip,"""Roof Diaphragm, wood"",""Wall Diaphragm, steel""",Slab-on-grade,"""Steel, braced frame""",Unknown,Brick,"""Wood, trusses""",Plywood/OSB,"""Metal, standing seam""",2,-85.672852,25.18772284571836
477,30.17299384,-85.66617351,Wind,4,0,,Professional,1.0,,1984.0,Gable,,,"""Steel, moment resisting frame"",""Steel, braced frame""",,Corrugated steel panels,"""Steel, cold formed""",,"""Metal, corrugated""",4,-85.66617351,25.012909252417792
478,30.173582,-85.260945,Wind,2,0,,Government,1.0,0.0,0.0,Gable,"""Roof Diaphragm, wood"",""Wall Diaphragm, masonry""",Slab-on-grade,Masonry (unknown),Metal panels,"Wood Boards,masonry concrete blocks","""Wood, unknown""",Plywood/OSB,Unknown,2,-85.260945,13.6844017774378
479,30.17366269,-85.75994533,Wind,2,0,,General Area,,,,,,,,,,,,,2,-85.75994533,30.9721962826194
480,30.173862,-85.672943,Wind,1,0,,Professional,1.0,0.0,1987.0,Flat,,,"""Steel, moment resisting frame""",,Corrugated steel panels,,,"""Metal, standing seam""",1,-85.672943,25.50720081167073
481,30.173997,-85.67512,Wind,2,0,,Office,1.0,0.0,1987.0,Gable,"""Wall Diaphragm, concrete""",Slab-on-grade,Masonry (unknown),Not Applicable,,"""Wood, trusses""",Plywood/OSB,Asphalt shingles (3-tab),2,-85.67512,25.65563967454665
482,30.174092,-85.67381,Wind,3,0,,Office,1.0,,1987.0,Flat,,,"Masonry (unknown),""Steel, moment resisting frame""",,"Corrugated steel panels,Stucco",,,"""Metal, standing seam""",3,-85.67381,25.58103035150476
483,30.174118,-85.674705,Wind,4,0,,Office,1.0,0.0,1967.0,Hip,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Wood frame,"""Wood, dimensional planks""",Vinyl Siding (unknown),"""Wood, trusses""",Plywood/OSB,"""Metal, standing seam""",4,-85.674705,25.63958678739582
484,30.174338,-85.675685,Wind,2,0,,Professional,1.0,0.0,1981.0,Gable,,,"""Steel, braced frame""",,"Corrugated steel panels,Stucco","""Steel, hot rolled""",,"""Metal, corrugated""",2,-85.675685,25.71992012954485
485,30.17469437,-85.65794114,None,0,0,,Warehouse,1.0,0.0,1998.0,Gable,,,"""Steel, moment resisting frame""",,Corrugated steel panels,"""Steel, cold formed""",,"""Metal, standing seam""",0,-85.65794114,24.66276915279405
486,30.174768,-85.67664,Wind,4,0,4.0,Retail,1.0,0.0,1971.0,Gable,,Slab-on-grade,"""Steel, moment resisting frame""",,Corrugated steel panels,"""Steel, hot rolled""",,"""Metal, corrugated""",4,-85.67664,25.81634725179861
487,30.174839,-85.674817,Wind,3,0,,Restaurant,1.0,0.0,1985.0,Gable/Hip Combo,,,Wood frame,,Fiber-Cement Board,"""Wood, trusses""",Plywood/OSB,"""Metal, standing seam""",3,-85.674817,25.707188811903222
488,30.174937,-85.675801,Wind,2,0,,Professional,1.0,0.0,1976.0,Flat,,,Masonry (unknown),,"Brick,Stucco",Concrete slab,,Roll roofing,2,-85.675801,25.777447317027907
489,30.174972,-85.804409,"Surge,Wind",2,0,,Hotel/Motel,12.0,0.0,1984.0,Complex,,,Masonry (unknown),,Stucco,"""Wood, unknown""",,"""Metal, standing seam""",2,-85.804409,32.184990580435404
490,30.175061,-85.6629,Wind,3,0,,General Area,,,,,,,,,,,,,3,-85.6629,24.991288619405577
491,30.17524407,-85.67609994,Wind,3,0,,General Area,,,,,,,,,,,,,3,-85.67609994,25.82206863742424
492,30.17534704,-85.69238699,Wind,3,0,,General Area,,,,,,,,,,,,,3,-85.69238699,26.88458048356481
493,30.175493,-85.673182,Wind,1,0,,Restaurant,1.0,,1950.0,Gable,,,Wood frame,,Plywood Siding,"""Wood, unknown""",,"""Metal, standing seam""",1,-85.673182,25.659766904131374
494,30.175517,-85.634253,Wind,3,0,,General Area,,,1958.0,,,,,,,,,,3,-85.634253,22.67919333173276
495,30.17554,-85.672011,Wind,4,0,,Professional,1.0,,1956.0,"Hip,Curved",,,"""Steel, moment resisting frame""",,Corrugated steel panels,"""Steel, hot rolled""",,"""Metal, standing seam""",2,-85.672011,25.590734775580813
496,30.175661,-85.672638,Wind,1,0,,Professional,1.0,0.0,1983.0,Flat,Unknown,Slab-on-grade,Unknown,Unknown,"Stucco,Vinyl Siding (unknown)",Unknown,Unknown,Built-up without Gravel,1,-85.672638,25.640030044374114
497,30.175765,-85.672826,Wind,1,0,,Retail,1.0,,1950.0,Complex,,,Wood frame,,Wood Boards,"""Wood, trusses""",Plywood/OSB,Asphalt shingles (3-tab),1,-85.672826,25.66055234572556
498,30.175874,-85.671046,Wind,2,0,,Professional,1.0,0.0,2001.0,"Flat,Gable","""Roof Diaphragm, steel"",""Wall Diaphragm, steel""",Slab-on-grade,"""Steel, cold form""",Unknown,"EIFS,Wood Boards","""Steel, cold formed""",,"""Metal, standing seam""",2,-85.671046,25.559177496765464
499,30.17595,-85.673645,Wind,4,0,,Religious,2.0,0.0,2007.0,Monoslope,,,Masonry (unknown),,"Stucco,Vinyl Siding (unknown)","""Steel, cold formed"",Concrete slab",,"""Metal, standing seam""",2,-85.673645,25.727313042914364
500,30.176224,-85.67298,Wind,3,0,,Professional,1.0,,1950.0,Gable,,,"""Concrete, moment resisting frame""",,Corrugated steel panels,"""Steel, cold formed""",,"""Metal, standing seam""",1,-85.67298,25.709010774569407
501,30.17779915,-85.61951045,Wind,1,0,-1.0,Single Family,1.0,0.0,2018.0,Complex,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Wood frame,"""Wood, sheathing (continuous)""","Brick,Vinyl Siding (unknown)","""Wood, trusses""",Plywood/OSB,Asphalt shingles (laminated),1,-85.61951045,21.241914348242187
502,30.178304,-85.61928,"Wind,Wind-borne debris",1,0,,Single Family,1.0,0.0,2017.0,Complex,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Wood frame,"""Wood, sheathing (continuous)""","Brick,Vinyl Siding (unknown)","""Wood, trusses""",Unknown,Asphalt shingles (laminated),2,-85.61928,21.213404108039256
503,30.17908,-85.625775,"Wind,Wind-borne debris",2,0,,Religious,3.0,0.0,1977.0,Flat,,Slab-on-grade,"""Steel, moment resisting frame""",Not Applicable,Stucco,"""Steel, hot rolled""",,"""Metal, corrugated""",2,-85.625775,21.824276148898683
504,30.17910942,-85.70251104,Wind,3,0,,General Area,,,,,,,,,,,,,3,-85.70251104,27.861509085048045
505,30.180061,-85.617013,Wind,1,0,,Single Family,1.0,0.0,2006.0,Hip,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Unknown,Wood frame,"""Wood, sheathing (continuous)""",Brick,"""Wood, trusses""",Plywood/OSB,Asphalt shingles (laminated),1,-85.617013,20.9752085152899
506,30.18008158,-85.61989769,Wind,1,0,,Single Family,1.0,0.0,2007.0,Gable/Hip Combo,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Wood frame,"""Wood, sheathing (continuous)""","Brick,Vinyl Siding (unknown)","""Wood, trusses""",Plywood/OSB,Asphalt shingles (laminated),1,-85.61989769,21.25068991011178
507,30.18010158,-85.61917014,Wind,2,0,,Single Family,1.0,0.0,2007.0,Gable,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Wood frame,"""Wood, sheathing (continuous)""","Brick,Vinyl Siding (unknown)","""Wood, trusses""",Plywood/OSB,Asphalt shingles (laminated),2,-85.61917014,21.180910681118664
508,30.180196,-85.617389,Wind,2,0,-1.0,Single Family,1.0,0.0,2006.0,Complex,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Wood frame,"""Wood, sheathing (continuous)""",Brick,"""Wood, trusses""",Plywood/OSB,Asphalt shingles (laminated),2,-85.617389,21.009551827368824
509,30.180253,-85.617579,Wind,1,0,,Single Family,1.0,0.0,2006.0,Gable/Hip Combo,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Wood frame,"""Wood, sheathing (continuous)""","Brick,Vinyl Siding (unknown)","""Wood, trusses""",Plywood/OSB,Asphalt shingles (laminated),1,-85.617579,21.027043895340107
510,30.180295,-85.616831,"Wind,Wind-borne debris",1,0,,Single Family,1.0,0.0,2006.0,Gable/Hip Combo,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Unknown,Wood frame,"""Wood, sheathing (continuous)""",Brick,"""Wood, trusses""",,Asphalt shingles (laminated),3,-85.616831,20.955052842675578
511,30.180489,-85.616873,Wind,1,0,-1.0,Single Family,1.0,0.0,2007.0,Gable/Hip Combo,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Wood frame,"""Wood, sheathing (continuous)""","Brick,Vinyl Siding (unknown)","""Wood, trusses""",Plywood/OSB,Asphalt shingles (laminated),1,-85.616873,20.95680285739037
512,30.180504,-85.715398,Wind,2,0,,Service station,1.0,,1951.0,Flat,,,,,,,,,2,-85.715398,28.849780438172218
513,30.180506,-85.617804,Wind,1,0,,Single Family,1.0,0.0,2006.0,Gable/Hip Combo,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Unknown,Wood frame,"""Wood, sheathing (continuous)""","Brick,Stucco","""Wood, trusses""",Plywood/OSB,Asphalt shingles (laminated),1,-85.617804,21.04560823001296
514,30.180628,-85.617033,Wind,1,0,-1.0,Single Family,1.0,0.0,2007.0,Hip,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Wood frame,"""Wood, sheathing (continuous)""","Brick,Vinyl Siding (unknown)","""Wood, trusses""",Plywood/OSB,Asphalt shingles (laminated),1,-85.617033,20.970490374757212
515,30.180643,-85.61726,Wind,1,0,-1.0,Single Family,1.0,0.0,2006.0,Complex,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Wood frame,"""Wood, sheathing (continuous)""","Brick,Vinyl Siding (unknown)","""Wood, trusses""",Plywood/OSB,Asphalt shingles (laminated),1,-85.61726,20.992019933302736
516,30.180756,-85.617391,Wind,2,0,,Single Family,1.0,0.0,2007.0,Gable,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Unknown,Wood frame,"""Wood, sheathing (continuous)""","Brick,Vinyl Siding (unknown)","""Wood, trusses""",Plywood/OSB,Asphalt shingles (laminated),2,-85.617391,21.003248554254625
517,30.180817,-85.618371,Wind,1,0,,Single Family,1.0,0.0,2006.0,Complex,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Wood frame,"""Wood, sheathing (continuous)""","Brick,Vinyl Siding (single wythe)","""Wood, trusses""",Plywood/OSB,Asphalt shingles (laminated),1,-85.618371,21.096257334063434
518,30.18089,-85.621186,"Rain,Wind",2,0,3.0,Single Family,1.0,0.0,1998.0,Hip,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Unknown,Wood frame,"""Wood, sheathing (continuous)""",Stucco,"""Wood, trusses""",Plywood/OSB,Asphalt shingles (laminated),2,-85.621186,21.364627690278464
519,30.180913,-85.61874,Wind,2,0,,Single Family,1.0,0.0,2008.0,Gable/Hip Combo,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Wood frame,"""Wood, sheathing (continuous)""","Brick,Vinyl Siding (standard)","""Wood, trusses""",Plywood/OSB,Asphalt shingles (laminated),2,-85.61874,21.13045627311676
520,30.180936,-85.619728,Wind,2,0,,Single Family,1.0,0.0,2015.0,Gable/Hip Combo,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Unknown,Wood frame,"""Wood, sheathing (continuous)""","Brick,Vinyl Siding (unknown)","""Wood, trusses""",,Asphalt shingles (laminated),2,-85.619728,21.224679065495724
521,30.180963,-85.617731,Wind,1,0,-1.0,Single Family,1.0,0.0,2006.0,Gable/Hip Combo,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Wood frame,"""Wood, sheathing (continuous)""","Brick,Vinyl Siding (unknown)","""Wood, trusses""",Plywood/OSB,Asphalt shingles (laminated),1,-85.617731,21.033406144862877
522,30.180969,-85.62088,"Rain,Wind",2,0,,Single Family,1.0,0.0,1997.0,Hip,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Unknown,Wood frame,"""Wood, sheathing (continuous)""",Stucco,"""Wood, trusses""",Plywood/OSB,Asphalt shingles (laminated),2,-85.62088,21.334481792688678
523,30.180973,-85.622063,"Tree,Wind",2,0,,Single Family,1.0,0.0,1998.0,Hip,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Wood frame,"""Wood, sheathing (continuous)""",Stucco,"""Wood, trusses""",Plywood/OSB,Asphalt shingles (laminated),2,-85.622063,21.44758049161416
524,30.180978,-85.619284,Wind,3,0,,Single Family,1.0,0.0,2016.0,Gable,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Wood frame,"""Wood, sheathing (continuous)""",Vinyl Siding (standard),"""Wood, trusses""",Plywood/OSB,Asphalt shingles (laminated),3,-85.619284,21.18174770172937
525,30.180998,-85.618991,Wind,3,0,,Single Family,1.0,0.0,2011.0,Hip,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Unknown,Wood frame,"""Wood, sheathing (continuous)""","Brick,Vinyl Siding (standard)","""Wood, trusses""",Plywood/OSB,Asphalt shingles (3-tab),3,-85.618991,21.15350338817233
526,30.181018,-85.620224,Wind,2,0,,Single Family,1.0,0.0,2009.0,Gable/Hip Combo,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Wood frame,"""Wood, sheathing (continuous)""","Brick,Vinyl Siding (unknown)","""Wood, trusses""",Plywood/OSB,Asphalt shingles (laminated),2,-85.620224,21.27119744304564
527,30.181053,-85.617878,Wind,1,0,-1.0,Single Family,1.0,0.0,2006.0,Hip,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Wood frame,"""Wood, sheathing (continuous)""","Brick,Vinyl Siding (unknown)","""Wood, trusses""",Plywood/OSB,Asphalt shingles (laminated),1,-85.617878,21.046449298767705
528,30.181144,-85.618031,Wind,2,0,,Single Family,1.0,0.0,2006.0,Gable/Hip Combo,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Unknown,Wood frame,"""Wood, sheathing (continuous)""","Brick,Vinyl Siding (unknown)","""Wood, trusses""",Plywood/OSB,Asphalt shingles (laminated),2,-85.618031,21.060061213854883
529,30.18121423,-85.61820254,Wind,1,0,-1.0,Single Family,1.0,0.0,2006.0,Complex,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Wood frame,"""Wood, sheathing (continuous)""","Brick,Stucco","""Wood, trusses""",Plywood/OSB,Asphalt shingles (laminated),1,-85.61820254,21.075683571353867
530,30.18134233,-85.62025376,Wind,3,0,,Single Family,1.0,0.0,2007.0,Hip,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Wood frame,"""Wood, sheathing (continuous)""",Brick,"""Wood, trusses""",Unknown,Asphalt shingles (3-tab),3,-85.62025376,21.270461142525
531,30.181358,-85.619811,Wind,2,0,,Single Family,1.0,0.0,2006.0,Hip,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Unknown,Wood frame,"""Wood, sheathing (continuous)""","Brick,Vinyl Siding (standard)","""Wood, trusses""",Plywood/OSB,Asphalt shingles (3-tab),2,-85.619811,21.2279379952157
532,30.18135972,-85.61839264,Wind,1,0,,Single Family,1.0,0.0,2006.0,Complex,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Wood frame,"""Wood, sheathing (continuous)""",Brick,"""Wood, trusses""",Plywood/OSB,Asphalt shingles (laminated),1,-85.61839264,21.092253262256737
533,30.181373,-85.621213,"Tree,Wind",1,0,,Single Family,1.0,0.0,1998.0,Hip,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Unknown,Wood frame,"""Wood, sheathing (continuous)""",Stucco,"""Wood, trusses""",Plywood/OSB,Asphalt shingles (laminated),1,-85.621213,21.361883728699794
534,30.181373,-85.621213,"Tree,Wind",1,0,,Single Family,1.0,0.0,1998.0,Hip,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Unknown,Wood frame,"""Wood, sheathing (continuous)""",Stucco,"""Wood, trusses""",Plywood/OSB,Asphalt shingles (laminated),1,-85.618732,21.12456596969489
535,30.181373,-85.618732,Wind,2,0,,Single Family,1.0,0.0,2006.0,Gable/Hip Combo,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Unknown,Wood frame,"""Wood, sheathing (continuous)""","Brick,Vinyl Siding (unknown)","""Wood, trusses""",Plywood/OSB,Asphalt shingles (laminated),2,-85.621213,21.361883728699794
536,30.181373,-85.618732,Wind,2,0,,Single Family,1.0,0.0,2006.0,Gable/Hip Combo,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Unknown,Wood frame,"""Wood, sheathing (continuous)""","Brick,Vinyl Siding (unknown)","""Wood, trusses""",Plywood/OSB,Asphalt shingles (laminated),2,-85.618732,21.12456596969489
537,30.181393,-85.620877,Wind,1,0,,Single Family,1.0,0.0,1998.0,Hip,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Unknown,Wood frame,"""Wood, sheathing (continuous)""",Stucco,"""Wood, trusses""",Plywood/OSB,Asphalt shingles (laminated),1,-85.620877,21.32952449388892
538,30.181399,-85.618512,Wind,2,0,-1.0,Single Family,1.0,0.0,2006.0,Complex,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Slab-on-grade,Wood frame,"""Wood, sheathing (continuous)""",Brick,"""Wood, trusses""",Plywood/OSB,Asphalt shingles (3-tab),2,-85.618512,21.103237000218087
539,30.181402,-85.621539,Wind,2,0,,Single Family,1.0,0.0,1998.0,Hip,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Unknown,Wood frame,"""Wood, sheathing (continuous)""",Stucco,"""Wood, trusses""",Plywood/OSB,Asphalt shingles (laminated),2,-85.621539,21.39275375248915
540,30.181443,-85.620728,Wind,1,0,,Single Family,1.0,0.0,1998.0,Hip,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Unknown,Wood frame,"""Wood, sheathing (continuous)""",Brick,"""Wood, rafter""",Plywood/OSB,"""Metal, standing seam""",1,-85.620728,21.31472707607745
541,30.181535,-85.619832,Wind,2,0,,Single Family,1.0,0.0,2006.0,Gable/Hip Combo,"""Roof Diaphragm, wood"",""Wall Diaphragm, wood""",Unknown,Wood frame,"""Wood, sheathing (continuous)""","Brick,Vinyl Siding (unknown)","""Wood, trusses""",Plywood/OSB,Asphalt shingles (laminated),2,-85.619832,21.2280151394898
